"id","id2","nazov","ico","region","pocetobyvatelov","ppz","urad","ulica","cislo","psc","posta","primator","starosta","prednosta","smerovecislo","telefon","fax","mobil","email","web","id3","zdroj","created","od","do","edited_by","lchange"
"560","00330442","Fijaš","00330442","Beskydy","139","1414","Obecný úrad",,,"087 01","Giraltovce",,"Jana Tchuriková",,"054","759 81 84,67",,"0907 991 149, 0910 687 375","fijas@post.sk",,"561","http://www.e-obce.sk/obecedit.html?id=561","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"561","00327018","Fintice","00327018","Stráže","1826","1272","Obecný úrad","Grofske nádvorie","210/1","082 16","Fintice",,"Bc. Terézia Gmitrová",,"051","748 10 10","748 10 11","0905 506 527, 0903 435 740","oufintice@hotmail.com","www.fintice.sk","562","http://www.e-obce.sk/obecedit.html?id=562","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"562","00316075","Fiľakovo","00316075","Novohrad","10799","1246","Mestský úrad","Radničná","25","986 01","Fiľakovo","Attila Agócs, PhD.",,"Mgr. Ľudmila Svoreňová","047","438 10 01","438 10 01",,"mesto@filakovo.sk;primator@filakovo.sk","www.filakovo.sk","563","http://www.e-obce.sk/obecedit.html?id=563","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"563","00316083","Fiľakovské Kováče","00316083","Novohrad","914","1246","Obecný úrad","Fiľakovské Kováče","275","986 01","Fiľakovo",,"Oto Agócs",,"047","438 02 33","451 11 84",,"filkovace@post.sk",,"564","http://www.e-obce.sk/obecedit.html?id=564","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"564","00321940","Frička","00321940","Horný Šariš","282","1618","Obecný úrad",,"43","086 02","Gaboltov",,"Jozef Kačurik",,"054","479 41 21",,"0908 822 870","obecfricka@zoznam.sk","www.fricka.sk","567","http://www.e-obce.sk/obecedit.html?id=567","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"565","00316652","Folkušová","00316652","Turiec","137","1331","Obecný úrad","Folkušová","11","038 42","Príbovce",,"Milan Sopóci",,"043","429 61 86,429 62 61","429 61 86","0908 227 226","obecfolkusova@gmail.com","www.folkusova.sk","565","http://www.e-obce.sk/obecedit.html?id=565","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"566","00329851","Forbasy","00329851","Spišský","419","1311","Obecný úrad",,"40","065 01","Hniezdne",,"Ing. Július Výrostek",,"052","432 34 55",,"0907 972 416","ouforbasy@slnet.sk","www.forbasy.sk;forbasy.ocu.sk","566","http://www.e-obce.sk/obecedit.html?id=566","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"567","00327026","Fričovce","00327026","Šariš-pod Braniskom","1103","1320","Obecný úrad",,"34","082 37","Široké",,"PhDr. Ján Mikula",,"051","791 11 19","748 23 23","0911 744 119","starosta@obecfricovce.sk;sekretariat@obecfricovce.sk;fricovce@stonline.sk","www.obecfricovce.sk","569","http://www.e-obce.sk/obecedit.html?id=569","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"568","00321958","Fričkovce","00321958","Horný Šariš","691","1427","Obecný úrad",,"103","086 42","Hertník",,"Ing. Matej Straka",,"054","479 11 25","488 21 26","0905 552 962","obecfrickovce@szm.sk","www.obecfrickovce.szm.sk","568","http://www.e-obce.sk/obecedit.html?id=568","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"569","00327034","Fulianka","00327034","Euro Šariš, Stráže","393","1410","Obecný úrad",,"3","082 12","Kapušany",,"Miroslav Leško",,"051","794 12 11","794 12 11","0948 125 664","obec@fulianka.sk;starosta@fulianka.sk","www.fulianka.sk","570","http://www.e-obce.sk/obecedit.html?id=570","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"570","00305391","Gabčíkovo","00305391","Dunajskostredský","5343","1264","Obecný úrad","Hlavná","1039/21","930 05","Gabčíkovo",,"Bc. Iván Fenes","Eva Vargová","031","559 41 01,43 01","559 44 06","0905 310 652","gabcikovo@nextra.sk;gabcikovobcsorgo@nextra.sk","www.gabcikovo.sk","571","http://www.e-obce.sk/obecedit.html?id=571","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"571","00304743","Gajary","00304743","Záhorie","2921","1373","Obecný úrad","Gajary","67","900 61","Gajary",,"Ing. Peter Tydlitát",,"034","779 71 32","779 74 19","0903 612 503","peter.tydlitat@gajary.sk;starosta@gajary.sk","www.gajary.sk","573","http://www.e-obce.sk/obecedit.html?id=573","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"572","00321966","Gaboltov","00321966","Horný Šariš","510","1247","Obecný úrad",,"87","086 02","Gaboltov",,"Martin Ceľuch",,"054","479 41 31","488 32 91","0948 024 512","obec_gaboltov@mail.t-com.sk","www.gaboltov.eu;www.gaboltov.ocu.sk","572","http://www.e-obce.sk/obecedit.html?id=572","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"573","00305936","Galanta","00305936","Trnavský","15147","1237","Mestský úrad","Mierové Námestie","940/1","924 18","Galanta","Peter Paška",,"zastupuje: Lucia Galambosová","031","780 36 57, 788 43 01,11,80","780 35 92",,"galanta@galanta.sk;info@galanta.sk;primator@galanta.sk","www.galanta.sk","574","http://www.e-obce.sk/obecedit.html?id=574","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"574","00315184","Galovany","00315184","Liptov","274","1600","Obecný úrad","Galovany","67","032 11","Svätý Kríž",,"Miroslav Kubáň",,"044","559 25 22","562 33 10","0918 093 522","ougalovany@alconet.sk;starosta@galovany.sk","www.galovany.ocu.sk","575","http://www.e-obce.sk/obecedit.html?id=575","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"575","00326143","Gánovce","00326143","Podtatranský","1297","1317","Obecný úrad","Gánovská","184","058 01","Poprad",,"Ing. Alžbeta Čekovská",,"052","788 90 91","788 90 92","0907 992 141","obecganovce1@sinet.sk","www.ganovce.sk","576","http://www.e-obce.sk/obecedit.html?id=576","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"576","00305944","Gáň","00305944","Podunajsko","716","1113","Obecný úrad","Gáň","27","925 31","Gáň",,"Mgr. Denisa Ivančíková",,"031","780 51 04,15","780 51 16","0904 514 420","gan@gan.sk","www.gan.sk","577","http://www.e-obce.sk/obecedit.html?id=577","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"577","00308901","Gbelce","00308901","Dolné Poiplie","2237","1233","Obecný úrad","J. Stampayho","1","943 42","Gbelce",,"František Szocs",,"036","759 22 12,11","759 22 72","0907 728 991","starosta@gbelce.sk;sekretariat@gbelce.sk","www.gbelce.sk;http://gbelce.e-obce.sk","578","http://www.e-obce.sk/obecedit.html?id=578","1449143793","1449145164","0",NULL,"2015-12-03 13:19:24"
"578","00309524","Gbely","00309524","Záhorský","5218","1392","Mestský úrad","Námestie slobody","1261","908 45","Gbely","Ing. Jozef Hazlinger",,"Ing. Nataša Londarevová","034","690 64 11","690 64 23",,"primator@gbely.sk;sekretariat@gbely.sk","www.gbely.sk","579","http://www.e-obce.sk/obecedit.html?id=579","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"579","00690236","Geča","00690236","Abovský","1598","1255","Obecný úrad",,"382/8","044 10","Geča",,"Patrik Rusňák",,"055","699 98 21","729 42 66","0905 403 352","ougeca@obecgeca.sk","www.obecgeca.sk","581","http://www.e-obce.sk/obecedit.html?id=581","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"580","00321273","Gbeľany","00321273","Horné Považie","1217","1362","Obecný úrad","Urbárska","366/3","013 02","Gbeľany",,"Ing. Jozef Martinček",,"041","598 03 63,64,569 20 04,20 81,29 84",,"0915 891 556","gbelany@gbelany.eu;starosta@gbelany.eu","www.gbelany.eu","580","http://www.e-obce.sk/obecedit.html?id=580","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"581","00329061","Gelnica","00329061","Dolný Spiš","6141","1246","Mestský úrad","Banícke námestie","4","056 01","Gelnica","Dušan Tomaško",,,"053","481 41 01, 02","481 41 07","0911 907 731","sekretariat@gelnica.sk;primatorka@gelnica.sk","www.gelnica.sk","582","http://www.e-obce.sk/obecedit.html?id=582","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"582","00318680","Gemer","00318680","Turiec v Gemeri","879","1198","Obecný úrad","Gemer","274","982 61","Gemer",,"Zoltán Jankóšik",,"047","558 21 89","558 21 89","0905 503 855","ougemer@centrum.sk;starosta@obecgemer.sk;sekretariat@obecgemer.sk;podatelna@obecgemer.sk","www.obecgemer.ocu.sk;www.obecgemer.sk","583","http://www.e-obce.sk/obecedit.html?id=583","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"583","00649562","Gemerček","00649562","Udolie Gortva","105","1427","Obecný úrad","Gemerček","64","980 31","Hodejov",,"Zoltán Kisantal",,"047","568 33 24",,"0905 150 701","obec@obec-gemercek.sk;starosta@obec-gemercek.sk","www.obec-gemercek.sk","584","http://www.e-obce.sk/obecedit.html?id=584","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"584","00328227","Gemerská Poloma","00328227","Horný Gemer","2056","1282","Obecný úrad","Námestie SNP","211","049 22","Gemerská Poloma",,"Miroslav Michalka",,"058","795 01 12,795 03 20","795 03 11","0905 513 181","obec@gemerskapoloma.sk","www.gemerskapoloma.sk","587","http://www.e-obce.sk/obecedit.html?id=587","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"585","00328219","Gemerská Hôrka","00328219","Horný Gemer","1342","1413","Obecný úrad",,"151","049 12","Gemerská Hôrka",,"Tibor Balázs",,"058","792 12 25","792 12 25",,"gemhorka@nextra.sk","www.gemhorka.sk;www.gemerskahorka.szm.com","585","http://www.e-obce.sk/obecedit.html?id=585","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"586","00318701","Gemerská Ves","00318701","Turiec v Gemeri","958","1266","Obecný úrad","Gemerská Ves","109","982 62","Gemerská Ves",,"Monika Lévaiová",,"047","559 75 34,559 76 83","559 75 34","0918 437 603","obec@obec-gemerskaves.sk;starosta@obec-gemerskaves.sk;gemves@stonline.sk","www.obec-gemerskaves.sk","588","http://www.e-obce.sk/obecedit.html?id=588","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"587","00318698","Gemerská Panica","00318698","Horný Gemer","676","1247","Obecný úrad",,"260","980 46","Gemerská Panica",,"Milan Majoroš",,"047","552 29 13","552 29 13","0907 992 360","gemerska.panica@gmail.com","www.gemerskapanica.ocu.sk","586","http://www.e-obce.sk/obecedit.html?id=586","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"588","00649571","Gemerské Dechtáre","00649571","Gemer a Palocská vrchovina","454","1246","Obecný úrad","Hlavná","170","980 04","Hostice",,"Štefan Zagyi",,"047","569 96 37","569 96 37","0905 316 517","gm.dechtare@stonline.sk;gm.dechtare@mail.t-com.sk;zagyis@mail.t-com.sk","web.stonline.sk/gem.dechtare;www.gemerskedechtare.webnode.sk","589","http://www.e-obce.sk/obecedit.html?id=589","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"589","00650021","Gemerské Michalovce","00650021","Gemer","96","1413","Obecný úrad","Gemerské Michalovce","2","982 52","Nižná Kaloša",,"Levente Hubay",,"047","559 53 33","559 53 33","0905 959796","gemerske.michalovceobec@zoznam.sk",,"590","http://www.e-obce.sk/obecedit.html?id=590","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"590","00328235","Gemerské Teplice","00328235","Pod Mutnom","364","1258","Obecný úrad","Gemerské Teplice","46","049 16","Jelšava",,"Laura Durančíková",,"058","448 24 80",,"0905 519 164","ougemerteplice@stonline.sk;ou@gemerske-teplice.sk","www.gemerske-teplice.sk","591","http://www.e-obce.sk/obecedit.html?id=591","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"591","00318710","Gemerský Jablonec","00318710","Gemer","705","1275","Obecný úrad","Hlavná","277","980 35","Gemerský Jablonec",,"Július Agócs",,"047","581 21 40,568 44 14","568 44 14","0905 593 651","gemerskyjablonec@stonline.sk","www.gemerskyjablonec.sk","592","http://www.e-obce.sk/obecedit.html?id=592","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"592","00321974","Gerlachov","00321974","Horný Šariš","1025","1326","Obecný úrad","Gerlachov","56","086 04","Kružlov",,"Ing. Ondrej Ševcov",,"054","479 51 01",,"0918 493 853","obecgerlachov@stonline.sk;sevcovondrej@gmail.com","http://gerlachov.e-obce.sk;www.gerlachov-bj.sk","595","http://www.e-obce.sk/obecedit.html?id=595","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"593","00328243","Gemerský Sad","00328243","Pod Mutnom","282","1258","Obecný úrad","Mikolčany","1","049 13","Hucín",,"Vojtech Pataki",,"058","488 24 23,449 11 19","488 24 25","0911 676 132","obecgemsad@stonline.sk",,"593","http://www.e-obce.sk/obecedit.html?id=593","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"594","00327042","Geraltov","00327042","Šariš","135","1339","Obecný úrad",,"35","082 67","Terňa",,"Danka Dobranská",,"051","459 52 26","459 52 26","0911 485 321","geraltov@zoznam.sk","www.obecgeraltov.wordpress.com;www.geraltov.ou.sk","594","http://www.e-obce.sk/obecedit.html?id=594","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"595","00326151","Gerlachov","00326151","Spiš","806","1326","Obecný úrad","Hlavná","110","059 42","Gerlachov",,"Ján Hroboň",,"052","775 62 03","775 62 03","0918 689 151","ocu@obecgerlachov.sk","www.obecgerlachov.sk","596","http://www.e-obce.sk/obecedit.html?id=596","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"596","00332372","Giglovce","00332372","Prešovský","148","1408","Obecný úrad",,"50","094 05","Holčíkovce",,"Zuzana Bochová",,"057","488 71 21,449 92 09","488 71 22",,"ocugiglovce@stonline.sk",,"597","http://www.e-obce.sk/obecedit.html?id=597","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"597","00321982","Giraltovce","00321982","Horný Šariš","4179","1427","Mestský úrad","Dukelská","75","087 01","Giraltovce","Mgr. Ján Rubis",,"Ing. Ján Čabala","054","732 24 47,732 21 02","732 23 01","0905 246 078","msugiraltovce@stonline.sk;primator@giraltovce.sk;prednosta@giraltovce.sk","www.giraltovce.sk","598","http://www.e-obce.sk/obecedit.html?id=598","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"598","00332381","Girovce","00332381","Domaša","65","1408","Obecný úrad",,"13","094 06","Košarovce",,"Jana Lešková",,"057","449 81 25","488 16 80","0917 464 597","obecgirovce@mail.t-com.sk",,"599","http://www.e-obce.sk/obecedit.html?id=599","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"599","00650307","Glabušovce","00650307","Novohrad","123","1297","Obecný úrad","Glabušovce","24","991 22","Bušince",,"Štefan Chudý",,"047","487 11 80",,"0907 330 363,0918 493 076","ocuglabusovce@gonet.sk","www.glabusovce.ocu.sk","600","http://www.e-obce.sk/obecedit.html?id=600","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"600","00328260","Gočovo","00328260","Horný Gemer","385","1247","Obecný úrad","Gočovo","92","049 24","Vlachovo",,"Bc. Milan Mlynár",,"058","788 32 80","788 32 81","0907 950 329","obec@gocovo.sk","www.gocovo.sk","602","http://www.e-obce.sk/obecedit.html?id=602","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"601","00307939","Golianovo","00307939","Nitriansky","1422","1156","Obecný úrad","Golianovo","400","951 08","Golianovo",,"Mgr. Ľuboš Kolárik",,"037","658 11 31","658 18 62","0918 477 929","obec.golianovo@gmail.com","www.golianovo.sk","603","http://www.e-obce.sk/obecedit.html?id=603","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"602","00328251","Gočaltovo","00328251","Horný Gemer","242","1318","Obecný úrad","Gočaltovo","47","049 32","Štítnik",,"Jarmila Pavlíková",,"058","793 13 12,788 22 16","793 13 12",,"obec.gocaltovo@mail.t-com.sk","www.obecgocaltovo.webnode.sk","601","http://www.e-obce.sk/obecedit.html?id=601","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"603","00318728","Gortva","00318728","Gemer","542","1326","Obecný úrad","Gortva","138","980 02","Jesenské",,"Gejza Balog",,"047","569 83 93",,"0902 256 066,0911 893 391","obecgortva@t-zones.sk;starosta@obec-gortva.sk;ougortva@stonline.sk","www.obec-gortva.sk","604","http://www.e-obce.sk/obecedit.html?id=604","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"604","00329070","Granč - Petrovce","00329070","Združenie právnických osôb Spi...","579","1292","Obecný úrad",,"107","053 05","Behárovce",,"Peter Pitoňák",,"053","469 91 08;469 91 06","459 63 97","0905 564 746","obec@grancpetrovce.sk;starosta@grancpetrovce.sk","www.grancpetrovce.sk","606","http://www.e-obce.sk/obecedit.html?id=606","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"605","00315192","Gôtovany","00315192","Liptov","435","1355","Obecný úrad","Gôtovany","45","032 14","Ľubeľa",,"Jozef Cút",,"044","559 32 52","559 32 52",,"ougotovany@alconet.sk","www.gotovany.ocu.sk","605","http://www.e-obce.sk/obecedit.html?id=605","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"606","00650315","Gregorova Vieska","00650315","Novohrad","143","1393","Obecný úrad","Gregorova Vieska","39","985 56","Tomášovce",,"Mária Gáfriková",,"047","439 20 00,23 76",,"0907 032 715","ou.gregorovavieska@stonline.sk","http://gregorovavieska.e-obce.sk","607","http://www.e-obce.sk/obecedit.html?id=607","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"607","00327051","Gregorovce","00327051","Prešovský","801","1248","Obecný úrad",,"88","082 66","Uzovce",,"Ing. Slavomír Verčimák",,"051","776 25 32","776 25 32","0905 908 492","gregorovceobec@gmail.com","www.gregorovce.eu;www.gregorovce.obceinfo.sk","608","http://www.e-obce.sk/obecedit.html?id=608","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"608","00330451","Gribov","00330451","Zelené Beskydy Bukovce","204","1414","Obecný úrad",,"56","090 22","Bukovce",,"Štefan Mulik",,"054","749 32 44","749 32 44","0904 460 114","obecgribov@gmail.com","www.obecgribov.sk","609","http://www.e-obce.sk/obecedit.html?id=609","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"609","00690091","Gruzovce","00690091","Humenné","123","1453","Obecný úrad",,"1","067 22","Ohradzany",,"Martin Petík",,"057","775 58 06",,"0948 863 636","gruzovce@zoznam.sk","www.gruzovce.weblahko.sk","610","http://www.e-obce.sk/obecedit.html?id=610","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"610","00314471","Habovka","00314471","Horná Orava","1369","1593","Obecný úrad","Habovka","266","027 32","Habovka",,"Alojz Lajčin",,"043","539 51 42,532 11 80","539 51 42","0903 540 881","obec@habovka.sk;starosta@habovka.sk;matrika@habovka.sk","www.habovka.sk","612","http://www.e-obce.sk/obecedit.html?id=612","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
"611","00324159","Gyňov","00324159","Hornád","575","1255","Obecný úrad","Čanianska","3","044 14","Čaňa",,"Denisa Vargová",,"055","699 91 19-243","699 92 43","0911 705 776","gynov@stonline.sk","www.gynov.ocu.sk","611","http://www.e-obce.sk/obecedit.html?id=611","1449143794","1449145164","0",NULL,"2015-12-03 13:19:24"
